ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Years_in_curent_job_new,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
91,Rent,-0.9668158050143091,10+ years,0.0,-1.045295321702785,-0.20130248397193418,-1.2299285437235512,-0.36506559973848624,14.0,0.0,debt consolidation,Short Term,-0.6348361525663486,-0.9118548426022162,-0.7792619385129491,0.732446856843638,0,0,1.1640135221007732,0,other,0,1,0,0
92,Home Mortgage,0.3503629293188855,10+ years,0.0,0.1770499170226519,-0.7693651797821784,-0.4399113710818112,-0.36506559973848624,14.0,0.0,debt consolidation,Short Term,-0.03764432545621356,-0.04521386376635741,0.6329502895929979,-2.6746394333278696,0,0,1.1640135221007732,1,other,0,1,0,0
93,Home Mortgage,2.514245799750061,10+ years,0.0,1.3993951557480886,-0.05928681001937305,4.987797530778461,-0.36506559973848624,32.948155246316354,0.0,debt consolidation,Short Term,0.14914882309106076,6.410597908429389,3.1361430010077367,-0.31418036638619656,0,0,1.1640135221007732,1,other,0,1,0,0
94,Rent,-0.3998955753085169,3 years,0.0,-1.2490195281570242,-1.7350717626589882,-0.7169685142549468,-0.36506559973848624,34.81188990921404,0.0,business loan,Short Term,0.2912921154058016,-0.5358003248855389,-0.2598911665803855,-0.7506377635832452,1,0,-0.6629135305237588,0,business loan,1,0,0,0
95,Home Mortgage,-0.7080404670773407,9 years,0.0,-0.637846908794306,0.30995394225728606,0.1198949420115355,-0.36506559973848624,38.0,0.0,debt consolidation,Short Term,-0.4512492436953467,-0.12238543940969399,-0.39824469801221146,0.812613593082929,0,0,0.9030239431544116,1,other,0,1,0,0
96,Rent,-0.7691211620276148,5 years,0.0,0.3807741234768914,-0.9823886907110201,-0.4423508111162722,-0.36506559973848624,34.57022822869225,0.0,debt consolidation,Short Term,-0.39413067761064297,-0.041687045049891985,-0.5669521557339289,0.49194664812576505,1,0,-0.14093437263103534,0,other,0,1,0,0
97,Rent,-0.6641056522449978,6 years,0.0,-1.045295321702785,-0.4995353992723122,-0.35236257873393306,-0.36506559973848624,35.444820599912575,0.0,business loan,Short Term,-1.0484410708054819,-0.9083878004741655,-1.4951785757038165,1.253530642401768,0,0,0.12005520631532639,0,business loan,1,0,0,0
98,Rent,-0.15588541323748087,Unknown,0.0,1.195670949293849,0.32415550965254236,0.03076503112280301,2.7392337177656487,36.0,1.0,debt consolidation,Short Term,-0.4717929275470177,-0.3413470827726234,-0.17302191896622085,-0.34980408238679034,1,0,-1.7068718463092056,0,other,0,1,0,0
99,Rent,-0.6982242568910686,1 year,0.0,-0.43412270234006645,-1.337427875595064,-1.1039359834251858,-0.36506559973848624,34.91107312080797,0.0,wedding,Short Term,-1.3532713392866336,-0.8676799437637762,-0.8750193523887947,-0.07611833161950056,1,0,-1.1848926884164823,0,other,0,1,0,0
100,Own Home,-1.301316776178998,1 year,0.0,-0.43412270234006645,3.022453314748597,0.09288040237065256,-0.36506559973848624,-3.839081613101699e-15,0.0,educational expenses,Short Term,-1.0484410708054819,-0.20469780165669202,-1.1729406234053266,0.572113384365056,0,0,-1.1848926884164823,0,other,0,1,0,0
101,Rent,-0.5125822432364635,10+ years,0.0,-0.230398495885827,-0.2865118883434705,0.40521907641256666,-0.36506559973848624,34.0,0.0,other,Long Term,0.27003593384829233,0.09639687418799142,-0.13998477267280302,-4.117640685633485,0,1,1.1640135221007732,0,other,0,1,0,0
102,Home Mortgage,-0.8310675676149794,9 years,0.0,-0.8415711152485453,-1.3942341451724496,-0.04639355367088939,-0.36506559973848624,35.5016869280139,0.0,debt consolidation,Short Term,0.08549902803617263,-0.25096488108964515,-0.9860375800346962,0.41177991188647406,0,0,0.9030239431544116,1,other,0,1,0,0
103,Rent,0.18388196430284312,10+ years,0.0,-0.8415711152485453,0.06852729653793227,-0.011292722063922764,-0.36506559973848624,34.044020508990485,0.0,debt consolidation,Long Term,0.6607221758829601,0.4474647779473374,0.10033111889302312,0.17127970316860108,0,1,1.1640135221007732,0,other,0,1,0,0
104,Rent,-0.2156915897498162,3 years,0.0,-0.230398495885827,1.8437232209449463,-0.1606406619514796,-0.36506559973848624,30.0,0.0,debt consolidation,Short Term,-1.0484410708054819,0.13519188006911104,-0.5170610337933613,1.0931971699204475,0,0,-0.6629135305237588,0,other,0,1,0,0
105,Rent,-0.7415126943660866,1 year,0.0,0.9919467428396097,-0.10189151220514098,1.1492031121077189,-0.36506559973848624,71.0,0.0,home improvements,Short Term,0.32513575643312087,-0.2255598310134112,-1.0329100794712966,0.05091126418520549,0,0,-1.1848926884164823,0,other,0,1,0,0
106,Home Mortgage,1.379163831430156,10+ years,0.0,-0.230398495885827,0.579783722767152,-0.1386405268258776,-0.36506559973848624,2.9999999999999885,0.0,debt consolidation,Short Term,0.8300591306371962,0.293898722310055,2.667082604141281,0.41177991188647406,0,0,1.1640135221007732,1,other,0,1,0,0
107,Rent,-0.383925370699083,3 years,0.0,0.5844983299311308,-0.9113808537347395,-0.6123888164812946,-0.36506559973848624,73.0,0.0,debt consolidation,Short Term,-1.0436910860998931,-0.41744267982449595,-0.3346020735535715,-0.09971557203988411,0,0,-0.6629135305237588,0,other,0,1,0,0
108,Rent,0.031709272316490913,Unknown,0.0,-0.8415711152485453,0.7928072336959937,-0.5081253424158133,-0.36506559973848624,52.0,0.0,buy house,Short Term,-1.0484410708054819,-0.877483304263782,-0.7177155796820641,0.9729470655615109,0,0,-1.7068718463092056,0,other,0,1,0,0
109,Home Mortgage,1.8553768243830202,3 years,0.0,-0.026674289431587547,-0.2297056187624463,-0.16588094054402544,-0.36506559973848624,33.15193794434901,0.0,debt consolidation,Short Term,0.592916144210682,0.22999754929477473,0.6602017427538122,0.8526969612025744,0,0,-0.6629135305237588,1,other,0,1,0,0
110,Rent,-0.29579387119838435,3 years,0.0,0.5844983299311308,-0.5279385340628246,0.008177623396312261,-0.36506559973848624,44.0,0.0,debt consolidation,Long Term,-1.0484410708054819,-0.2319559259737807,-0.5078374650312396,0.572113384365056,0,1,-0.6629135305237588,0,other,0,1,0,0
111,Home Mortgage,-0.3099031499088294,2 years,0.0,-0.43412270234006645,-0.6415510732248734,-0.6963687984083872,-0.36506559973848624,34.33057400864732,0.0,debt consolidation,Short Term,-0.712617152120363,-0.4070415534403437,-0.40277263176816214,-0.04910498280962934,0,0,-0.9239031094701204,1,other,0,1,0,0
112,Home Mortgage,0.209324238026225,10+ years,0.0,0.5844983299311308,-0.045085242624116735,-0.647896221427338,-0.36506559973848624,61.0,0.0,debt consolidation,Short Term,-0.21505625420995025,-0.299623024059185,-0.25226075969535755,0.812613593082929,0,0,1.1640135221007732,1,other,0,1,0,0
113,Home Mortgage,-0.5851576516458837,10+ years,0.0,0.3807741234768914,-0.44272912969128797,-0.5538422556542305,-0.36506559973848624,72.0,0.0,debt consolidation,Short Term,-0.32976838484991655,-0.8125659292454523,-0.7218242603124637,0.732446856843638,0,0,1.1640135221007732,1,other,0,1,0,0
114,Rent,-0.4235823802400208,< 1 year,0.0,-0.026674289431587547,-1.4652419821486726,-0.9403579766699403,-0.36506559973848624,34.71175777653397,0.0,buy house,Long Term,0.5190538820387781,-0.6121948048794847,-0.6570915777273912,-3.8370571087950047,1,1,-1.445882267362844,0,other,0,1,0,0
115,Home Mortgage,0.855384848472707,3 years,0.0,1.603119362202328,-0.329116590529239,0.8945526773992623,-0.36506559973848624,30.827819433150975,0.0,debt consolidation,Short Term,1.948680528803327,0.5218268539351846,2.4006891681661817,0.652280120604347,0,0,-0.6629135305237588,1,other,0,1,0,0
116,Home Mortgage,-0.41167885898002643,Unknown,0.0,-0.230398495885827,0.7786056663007379,-0.926127909802251,-0.36506559973848624,63.0,0.0,debt consolidation,Short Term,-0.3200309162034598,-0.6115372624069234,-0.380216813613519,0.7725302249632835,1,0,-1.7068718463092056,1,other,0,1,0,0
117,Home Mortgage,-0.019199322647969835,5 years,0.0,-0.230398495885827,-0.8687761515489714,-0.5615671490966904,-0.36506559973848624,34.21858838612185,0.0,debt consolidation,Long Term,-0.32501840014432787,-0.38121806724520707,-0.27154640347070297,0.17127970316860108,0,1,-0.14093437263103534,1,other,0,1,0,0
118,Home Mortgage,0.34473581017779725,10+ years,0.0,-0.43412270234006645,-0.18710091657667785,-0.46426059661096825,-0.36506559973848624,33.26126760559908,0.0,debt consolidation,Short Term,0.9548649787765383,-0.014189814379144641,0.5584070838700324,0.17127970316860108,0,0,1.1640135221007732,1,other,0,1,0,0
119,Rent,-1.0110632375767123,3 years,0.0,0.1770499170226519,-1.7492733300555414,-0.6369639160877165,-0.36506559973848624,34.6278758261206,0.0,other,Short Term,-0.9403789187533397,-0.6529026615898738,-0.5620888194775374,-2.1134722796518846,0,0,-0.6629135305237588,0,other,0,1,0,0
120,Home Mortgage,0.00010843737629447448,5 years,0.0,-0.637846908794306,-1.6924670604737668,-0.3977180934487265,-0.36506559973848624,23.0,0.0,debt consolidation,Short Term,-0.54624893780712,-0.4130192122818105,0.23281510656713525,-0.2130530597703592,0,0,-0.14093437263103534,1,other,0,1,0,0
121,Rent,-1.2149140450938267,2 years,0.0,-0.230398495885827,-1.2096137690351179,-0.7126769067869135,-0.36506559973848624,4.999999999999989,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.7804659012667756,-0.8984136767945398,1.053113801800802,0,0,-0.9239031094701204,0,other,0,1,0,0
122,Rent,-0.1871952812789206,< 1 year,0.0,-0.230398495885827,-0.2297056187624463,-0.4773612930923329,-0.36506559973848624,60.0,0.0,debt consolidation,Short Term,0.22538607761575885,0.02723536139222038,0.5908572757876788,-0.5101375548653723,0,0,-1.445882267362844,0,other,0,1,0,0
123,Rent,-1.1016983317765474,6 years,0.0,-0.43412270234006645,-1.1386059320588373,-0.5519449134052054,-0.36506559973848624,17.0,0.0,debt consolidation,Short Term,-0.5789050826580421,-0.5198399757788225,-0.9514072718641846,-1.0312213404207637,1,0,0.12005520631532639,0,other,0,1,0,0
124,Home Mortgage,1.2831180457485045,10+ years,0.0,-0.026674289431587547,0.4803727510003593,0.9193536510829491,-0.36506559973848624,33.728627122437764,0.0,debt consolidation,Long Term,2.5139287087683773,1.7757005725212636,0.5921150351643317,-1.6324718622154462,0,1,1.1640135221007732,1,other,0,1,0,0
125,Home Mortgage,-0.4569603348033989,6 years,0.0,-0.230398495885827,-0.4995353992723122,-0.44912703343421945,2.7392337177656487,41.29482374022417,1.0,debt consolidation,Short Term,-1.0484410708054819,-0.4717198221050146,-0.5111914900356476,0.2514464394078921,0,0,0.12005520631532639,1,other,0,1,0,0
126,Home Mortgage,1.226293761430592,2 years,0.0,0.5844983299311308,-0.08768994480988518,1.783683395144844,-0.36506559973848624,32.30871880418059,0.0,debt consolidation,Short Term,1.9707679576843145,2.2224707943324935,2.068808393980023,-0.4700541867457268,0,0,-0.9239031094701204,1,other,0,1,0,0
127,Home Mortgage,0.71929994582562,4 years,0.0,-0.43412270234006645,0.30995394225728606,0.5113347179116202,-0.36506559973848624,34.10241847060279,0.0,debt consolidation,Short Term,1.413119753248205,-0.32431075507444296,-0.5115268925360883,1.133280538040093,0,0,-0.4019239515773971,1,other,0,1,0,0
128,Home Mortgage,-0.15516398770657214,10+ years,0.0,0.7882225363853703,-0.7267604775964103,0.20129995945780815,-0.36506559973848624,59.0,0.0,debt consolidation,Long Term,-0.3355871161142627,-0.3948471294037514,-0.45895255059199447,0.49194664812576505,0,1,1.1640135221007732,1,other,0,1,0,0
129,Home Mortgage,-0.22052514080690483,3 years,0.0,0.7882225363853703,0.579783722767152,1.6286434285102116,-0.36506559973848624,33.35963317286641,0.0,debt consolidation,Short Term,1.1575705760875348,1.1647240623349404,0.3617773679866191,0.7725302249632835,0,0,-0.6629135305237588,1,other,0,1,0,0
130,Have Mortgage,0.11141018310851157,10+ years,0.0,-0.637846908794306,2.1703592710304798,0.10846571370193119,-0.36506559973848624,13.0,0.0,take a trip,Short Term,-0.9463163996353254,0.3508658110692337,-0.24521730718610094,0.2259971957570885,0,0,1.1640135221007732,0,other,0,1,0,0
131,Rent,-0.7743154258501578,< 1 year,0.0,0.1770499170226519,-0.5705432362485928,-0.1689528279948282,-0.36506559973848624,34.604212893706574,0.0,debt consolidation,Short Term,-0.8122480813200854,0.09334826817884335,-0.6248929376850754,0.812613593082929,0,0,-1.445882267362844,0,other,0,1,0,0
132,Home Mortgage,0.2897391372048536,10+ years,0.0,-0.637846908794306,-0.045085242624116735,0.6366496559781909,-0.36506559973848624,35.15209293715552,0.0,business loan,Long Term,0.8139091826381947,0.25886964149905944,-0.9898947087897653,0.6121967524847015,1,1,1.1640135221007732,1,business loan,1,0,0,0
133,Home Mortgage,0.6501152374114708,10+ years,0.0,1.195670949293849,0.4803727510003593,-1.2299285437235514,-0.36506559973848624,1.000000000000003,0.0,debt consolidation,Short Term,0.23108605926246525,2.263716640338615,-0.15709030019528333,-1.0713047085404093,0,0,1.1640135221007732,1,other,0,1,0,0
134,Home Mortgage,-1.0137325120410747,10+ years,0.0,0.5844983299311308,0.1111319987237007,-0.5115586283902399,2.7392337177656487,13.0,1.0,debt consolidation,Long Term,0.23298605314470072,-0.7293569181722344,-0.2778352003539678,-2.0733889115315467,1,1,1.1640135221007732,1,other,0,1,0,0
135,Rent,-0.01620144071456981,9 years,0.0,-0.026674289431587547,-0.5989463710391052,-0.6207009825246431,-0.36506559973848624,74.0,0.0,take a trip,Short Term,-0.9324226943714786,-0.32251745742200294,0.13831545206794263,-0.10487791770619521,0,0,0.9030239431544116,0,other,0,1,0,0
136,Rent,-0.1841893415668008,10+ years,0.0,-0.8415711152485453,0.06852729653793227,-0.43887235032639266,-0.36506559973848624,17.0,0.0,other,Long Term,-1.1060346353607444,-0.4094326169769304,-0.02879884377668108,0.1311963350489556,1,1,1.1640135221007732,0,other,0,1,0,0
137,Home Mortgage,2.947446745554987,10+ years,0.0,-1.045295321702785,0.6649931271386889,0.6916725811999224,-0.36506559973848624,3.9999999999999876,0.0,debt consolidation,Short Term,-0.7879044097039435,1.1706419445879925,0.4467180512232492,0.17127970316860108,1,0,1.1640135221007732,1,other,0,1,0,0
138,Rent,0.4012715242833462,3 years,0.0,-1.2490195281570242,-0.7693651797821784,-0.31414468486071073,-0.36506559973848624,35.330222905711885,0.0,debt consolidation,Short Term,-0.712617152120363,-0.20780618425425476,-0.9161900093179016,1.133280538040093,0,0,-0.6629135305237588,0,other,0,1,0,0
139,Home Mortgage,-0.09011317199662164,4 years,0.0,-0.230398495885827,-0.4001244275055195,-0.8003160487656976,-0.36506559973848624,8.0,0.0,debt consolidation,Short Term,0.2912921154058016,-0.5866702016264215,0.012204111902205515,-0.07023177985058092,0,0,-0.4019239515773971,1,other,0,1,0,0
140,Rent,-0.5016165751666505,10+ years,0.0,0.1770499170226519,0.40936491402407876,-0.8265174417284269,-0.36506559973848624,35.0,0.0,debt consolidation,Short Term,-0.837541749877345,-0.6342523660044973,-0.6554984158502976,0.21136307128824658,1,0,1.1640135221007732,0,other,0,1,0,0
141,Home Mortgage,0.4112085715014938,10+ years,0.0,-0.637846908794306,0.12533356611895652,-0.4925852058999876,-0.36506559973848624,72.0,0.0,debt consolidation,Short Term,0.24260477217351778,-0.4640684187879371,0.7109313709454816,-0.07910188635552032,0,0,1.1640135221007732,1,other,0,1,0,0
142,Rent,-0.9608760681431604,8 years,0.0,-0.026674289431587547,1.2756605251347017,-0.7461062702221198,-0.36506559973848624,47.53196662737594,0.0,debt consolidation,Short Term,-0.9030915388144686,-0.5789590217209293,-0.5658620976074963,0.4518632800061195,0,0,0.6420343642080498,0,other,0,1,0,0
143,Own Home,-0.34310961582325505,10+ years,0.0,-1.045295321702785,0.29575237486202977,-0.7178268357485533,-0.36506559973848624,34.44423758898909,0.0,debt consolidation,Short Term,0.2564984774373646,-0.43274548645865096,-0.6702561258696923,0.0817554286165299,1,0,1.1640135221007732,0,other,0,1,0,0
144,Rent,0.32703306220568396,Unknown,0.0,0.9919467428396097,0.3383570770477982,0.027196220702017472,-0.36506559973848624,42.0,0.0,debt consolidation,Long Term,0.6980095558218312,0.27757971367285056,0.6285062064621575,-0.06993237846655619,1,1,-1.7068718463092056,0,other,0,1,0,0
145,Home Mortgage,0.2141818366010106,4 years,0.0,0.5844983299311308,-0.3717212927150074,-0.12269381697097513,-0.36506559973848624,33.77427772554322,0.0,debt consolidation,Short Term,0.22396108220408226,0.10052145878860352,-0.07743220634059565,1.133280538040093,0,0,-0.4019239515773971,1,other,0,1,0,0
146,Home Mortgage,-0.8411915725653989,Unknown,0.0,-0.026674289431587547,0.2531476726762618,-0.37878984577392727,2.7392337177656487,68.0,1.0,debt consolidation,Short Term,-1.0484410708054819,-0.4197141901842533,-1.2076547822009482,0.732446856843638,0,0,-1.7068718463092056,1,other,0,1,0,0
147,Rent,0.26773565851213676,1 year,0.0,-1.045295321702785,-1.223815336430374,-0.3080460847745582,-0.36506559973848624,39.0,0.0,other,Short Term,-1.0484410708054819,-0.6154227406538768,-0.5693838238621246,1.133280538040093,0,0,-1.1848926884164823,0,other,0,1,0,0
148,Home Mortgage,1.6599186005421442,10+ years,0.0,1.195670949293849,-1.4936451169320326,1.6193825913423503,-0.36506559973848624,13.0,0.0,debt consolidation,Short Term,-1.0484410708054819,0.011872778169650669,0.07282811385687833,0.6923634887239924,0,0,1.1640135221007732,1,other,0,1,0,0
149,Home Mortgage,-1.2278516096147905,9 years,0.0,0.9919467428396097,-0.2581087535529584,-0.07702207854801084,-0.36506559973848624,21.0,0.0,debt consolidation,Short Term,-0.7542982679119037,-0.25891516734879605,-0.7322217378261283,-0.7506377635832452,1,0,0.9030239431544116,1,other,0,1,0,0
150,Home Mortgage,-0.24650790230504852,10+ years,0.0,0.1770499170226519,-0.21550405136718997,-0.4865317806292881,2.7392337177656487,40.85650549359203,1.0,debt consolidation,Short Term,0.7958592407569577,-0.1898732077298543,-0.21134165464158114,-0.2211196817151583,0,0,1.1640135221007732,1,other,0,1,0,0
151,Home Mortgage,0.09493019634179431,4 years,0.0,-0.8415711152485453,-0.329116590529239,1.4111266921041057,-0.36506559973848624,35.44945646327582,0.0,business loan,Short Term,-1.0484410708054819,-0.15000222325727067,-1.2880675316816284,1.053113801800802,0,0,-0.4019239515773971,1,business loan,1,0,0,0
152,Home Mortgage,-0.42834378874401857,10+ years,0.0,1.603119362202328,0.3525586444430545,0.736305298867468,-0.36506559973848624,33.557967529232876,0.0,debt consolidation,Long Term,0.3365357197265337,1.03692171630438,-0.02175539126742449,-0.22955397802785382,1,1,1.1640135221007732,1,other,0,1,0,0
153,Rent,-0.7789325492479737,9 years,0.0,-0.8415711152485453,-0.5421401014580807,-0.5525321860060941,-0.36506559973848624,34.55391520391913,0.0,buy a car,Short Term,0.22692982264507516,-0.26017047570550406,-0.4511544424567461,1.0931971699204475,1,0,0.9030239431544116,0,other,0,1,0,0
